word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,iteration,stance,model
0.2234559,0.0052771852,-0.17305192,-0.52442825,-0.3505689,-0.09113811,0.4466091,0.27467674,0.43610922,-0.116483055,0.2602167,0.08778978,-0.01338721,0.0,1.0160221,-0.22859241,1.0405109,0.002056472,-0.1557243,0.22227496,0.22698195,-0.75320756,0.4392619,0.043035388,-0.38504454,0.36147064,0.38482797,0.0,-0.0052504926,0.017736085,0.056303672,0.0,0.006810813,0.026278282,-0.16169299,0.0,0.0,0.0,0.0,0.06818144,0.0,-0.0061884653,0.0,0.0,13,AGAINST,XGBoost
-0.10153137,-0.004439094,0.8503583,-0.28982407,0.28627712,0.06959586,-0.30464268,-0.0048286654,0.18516548,0.13365403,0.035644926,-0.03771229,0.021432523,0.0,-0.13880129,-0.07591713,-0.0643127,0.0804631,-0.17926182,-1.0482172,-0.24565332,0.35080135,0.19046421,0.27656552,0.30639833,0.03433234,0.36110497,0.0,0.0237842,-0.06021023,0.03653033,0.0,0.0028471244,-0.0043304646,-0.032438885,0.0,0.0,0.0,0.0,0.045565113,0.0,-0.019899571,0.0,0.0,13,AGAINST,XGBoost
-0.07934829,-0.0012781066,-0.3012301,-0.16242287,-0.18614854,-0.12330172,0.6986641,0.07639555,0.6417583,-0.086536534,-0.09397481,0.23252407,0.003160662,0.0,0.53713924,-0.050091077,0.48726308,0.034607276,-0.31864613,0.10057519,0.22462058,0.09678742,-0.727587,0.011785397,0.43196002,0.08588778,-2.1265838,0.0,-0.011513903,-0.028856916,0.012572856,0.0,0.028778275,0.004733652,-0.16363743,0.0,0.0,0.0,0.0,0.041798346,0.0,-0.010374543,0.0,0.0,13,AGAINST,XGBoost
0.019845743,-0.004439094,-0.31629995,0.11845239,0.26790926,0.09562048,0.102294326,1.0157619,-0.012785659,0.2101736,-0.1251516,0.041873336,-0.22741997,0.0,-0.18194047,-0.03663433,-0.44316557,0.21714889,0.04308931,-0.67390776,-0.3369348,0.29224393,0.3165393,0.19960326,-0.05230868,0.15775228,0.38743365,0.0,0.032068416,-0.00094747776,-0.07112759,0.0,0.0028471244,0.0013673222,0.36701322,0.0,0.0,0.0,0.0,0.036805138,0.0,-0.020628754,0.0,0.0,13,AGAINST,XGBoost
-0.20569141,0.0020391035,0.61795646,-0.119228914,0.40076193,0.056183945,-0.11856833,0.25572848,0.3180055,0.0057651587,-0.34419656,0.22117916,-0.0027870638,0.0,-0.16980162,0.40628064,0.5242445,0.075256705,-0.1891069,0.43917832,-0.13201247,1.177574,0.19839703,0.0407155,-0.13802764,0.04425337,0.44982988,0.0,0.0054393797,0.009973029,0.07783445,0.0,0.0015825812,0.07580816,-0.28367892,0.0,0.0,0.0,0.0,0.080725245,0.0,-0.006577243,0.0,0.0,13,AGAINST,XGBoost
0.02466713,-0.012840361,0.29211566,-0.69902945,0.29829365,-0.025769327,0.066846676,-0.607365,-0.49445358,0.46998522,-0.007926274,0.20083396,-0.03673996,0.0,-0.24850051,0.076822765,-0.4946946,-0.122330576,0.20569964,0.4509602,-0.3556306,0.8892341,0.20666435,-0.036017083,0.24533425,-0.22967978,0.4576472,0.0,0.008466041,0.036190774,0.05486206,0.0,0.0015825812,0.014971152,-0.02192119,0.0,0.0,0.0,0.0,0.0954366,0.0,-0.012568574,0.0,0.0,13,AGAINST,XGBoost
0.074462555,-0.004439094,0.32078984,-0.41819698,-0.07441595,-0.17785802,-0.23724006,0.07501635,-0.45959613,-0.34929603,0.14155893,0.08449778,0.27175882,0.0,-0.12351007,0.1926335,-0.47344542,0.054887287,0.3036277,-0.3396478,-0.39178583,-1.3704351,-0.40265542,-0.08448105,-0.058466777,-0.25191793,-1.0699805,0.0,-0.038916305,0.012723892,0.012678852,0.0,0.0020486973,-0.011355974,-0.23037899,0.0,0.0,0.0,0.0,0.02706905,0.0,-0.029420894,0.0,0.0,13,AGAINST,XGBoost
0.21589378,-0.004439094,-0.20067272,0.786001,0.0017967653,0.08925683,-0.06697633,-0.19505157,0.022163555,-0.40507835,-0.28482482,0.007119789,0.032051586,0.0,0.014711319,-0.3620045,-0.43340042,0.055020098,-0.21559837,0.32333696,0.41198784,-0.025979325,-0.34994385,-0.13642895,0.1667954,-0.26674005,0.75585717,0.0,-0.028556678,0.012600325,-0.06777272,0.0,0.0028471244,-0.0014068009,0.42220613,0.0,0.0,0.0,0.0,0.056770653,0.0,-0.017772336,0.0,0.0,13,AGAINST,XGBoost
0.00267353,0.0011073248,0.35807776,1.0556643,0.12562828,-0.06087206,-0.0927703,-0.038803857,0.5035932,0.38595706,-0.24885371,0.016673338,-0.044447973,0.0,-0.098002896,0.112786576,-0.05683087,-0.014931275,0.16939995,-0.7152179,-0.4884487,-0.08304176,0.6277596,-0.38669163,-0.03481566,0.21988261,0.4925584,0.0,0.016513757,0.00019160821,0.039166205,0.0,-0.0177085,0.007895029,0.068220586,0.0,0.0,0.0,0.0,0.04790061,0.0,-0.0196622,0.0,0.0,13,AGAINST,XGBoost
-0.1190671,-0.0012781066,0.08611427,-0.3708639,-0.026711946,0.049320098,-0.14910527,-0.08660799,0.18385565,0.56626153,-0.3534744,0.10266441,-0.038954593,0.0,-0.11193596,-0.21075824,-0.5705883,0.012488009,-0.15597585,0.15687743,0.353687,-0.7814737,-0.92444324,-0.20362727,0.34768286,-0.30155778,-1.8383895,0.0,-0.027536968,0.004207973,0.017274361,0.0,0.0028471244,0.009365267,-0.18020815,0.0,0.0,0.0,0.0,0.05309184,0.0,-0.0061226157,0.0,0.0,13,AGAINST,XGBoost
