word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,iteration,stance,model
1.0496321,-0.3120435,0.12609938,0.36083096,0.11884859,0.09234982,0.04476277,1.3214004,0.09744953,0.17672378,0.2565329,0.031722397,0.5330966,0.0,0.041242212,0.076274395,-0.14192508,0.032105394,-0.39962932,-0.12642625,0.06485811,0.19938454,1.3147724,-0.30169946,-0.11335406,0.31340098,0.5719772,0.0,1.2787304,-0.0148619935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06268721,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
0.95288444,0.25011122,-0.18584606,-0.3827124,0.031626076,-0.1573475,0.00585901,-2.7619028,-0.41132435,0.08625503,-0.054785475,-0.12873422,0.016094487,0.0,-0.035151716,0.05747197,-0.5628754,-0.009604843,0.3829724,-0.04180794,0.04610988,0.38467056,0.8204304,0.4995529,0.06207486,0.5234679,0.6009669,0.0,0.9799241,-0.01668638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020793451,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
1.7842623,0.04796565,0.04783151,-0.29764315,0.0067088865,0.035752103,0.13174656,0.7911439,-0.47609428,0.16240555,-0.10281051,0.15367992,-0.0032106359,0.0,-0.026066378,0.030921664,0.5794607,0.15678027,0.31835046,-0.052185535,0.19461179,-0.42041817,0.7906839,-0.1415063,-0.04276334,-0.12513584,-0.5147161,0.0,-2.695358,-0.01668638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016241498,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.746321,0.05103058,-0.24125725,0.3886575,0.03216296,0.022434417,0.041790448,-1.2575982,-0.8261682,0.26677066,0.21768925,-0.15504341,-0.18159437,0.0,-0.08138198,-0.03608024,-0.4556869,-0.15578718,0.30554107,-0.038856797,-0.011950917,-0.31825894,-0.09847614,-0.22999686,-0.11472343,0.17966135,-0.9309039,0.0,-2.0872002,-0.035036057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007251878,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.6213575,0.03688919,-0.17177868,-0.28941196,-0.10458645,0.07463044,0.09288531,-0.8045852,-0.6396313,0.20145983,-0.08519599,-0.15785064,-0.19209763,0.0,-0.13066903,0.054972954,-0.5576745,-0.15048073,0.32054874,-0.30260146,-0.022295874,-0.3913165,-1.5678735,-0.34536377,-0.17731273,0.198979,-0.8953078,0.0,-1.5039147,-0.069995105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005009667,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.50507206,0.061926726,0.05903849,0.45080656,0.0036681183,0.03332366,0.06884896,-1.3429265,-1.0890235,0.2814347,-0.15867126,-0.14598785,-0.12419422,0.0,-0.13143376,-0.08399756,0.9757266,0.07126423,0.3319121,-0.36057442,-0.025386192,-0.54026747,-0.22581732,-0.13037017,0.11863116,-0.3991546,0.6993532,0.0,-2.181574,-0.03345824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009207165,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
0.011097467,-0.24972652,0.042389005,0.44172758,0.024603618,0.031024046,0.051396564,-1.6929805,-0.953943,0.07325676,-0.07013523,0.22960737,-0.23134083,0.0,-0.13143376,0.05970279,0.7600841,0.16396251,-0.06022355,-0.07985885,-0.006141682,0.26278177,-0.40456015,0.044238,-0.22679567,0.15410465,0.6145899,0.0,-1.8360718,-0.035036057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009207165,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-1.4956295,0.027775582,0.025089068,0.62874496,-0.06449291,0.081348345,0.07419111,0.68991446,-1.1845797,0.08268377,0.29149732,-0.12580176,-0.08740791,0.0,-0.099858865,-0.017760195,-0.38958216,0.12125839,0.2910259,-0.199093,0.0002517011,-0.36569464,0.72522014,0.38784513,0.07946919,-0.44776368,-0.34339258,0.0,-2.13444,-0.01668638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011440628,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
0.6821966,-0.3030769,0.09852415,0.009967836,0.015558911,0.09234982,-0.16807337,0.75424045,0.3949131,-0.043620497,0.124445565,-0.11705529,-1.0072815,0.0,0.012562223,0.018535212,-0.40658614,0.00095903315,-0.13826625,-0.1685216,-0.04939709,0.3078062,1.1851436,-0.3469439,-0.079296455,0.48462543,-0.8931828,0.0,1.2791476,-0.016005516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42089966,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.7846683,0.10574642,-0.024464156,-0.29318208,0.107352495,0.092205904,0.08574508,0.9966117,-0.7328056,0.14381802,-0.044592854,0.17018697,0.07174228,0.0,-0.05517108,0.09313781,-0.56542814,0.11165658,-0.029789548,-0.17850788,-0.17188273,0.3843994,1.1634554,-0.09728278,-0.032430492,0.45834124,-0.24068885,0.0,2.0904212,0.12313035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06268721,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
